Time, Frequency, Resistance 
7/1/2021 11:37:48.212532, 5009790.2, 375.34
7/1/2021 11:37:49.211846, 5009788.4, 375.36
7/1/2021 11:37:50.213013, 5009786.4, 375.38
7/1/2021 11:37:51.212641, 5009784.5, 375.4
7/1/2021 11:37:52.213342, 5009782.6, 375.42
7/1/2021 11:37:53.213030, 5009780.6, 375.45
7/1/2021 11:37:54.213253, 5009778.6, 375.47
7/1/2021 11:37:55.212847, 5009776.5, 375.5
7/1/2021 11:37:56.212848, 5009774.3, 375.5
7/1/2021 11:37:57.212946, 5009772.1, 375.52
7/1/2021 11:37:58.213400, 5009769.9, 375.55
7/1/2021 11:37:59.212893, 5009767.8, 375.58
7/1/2021 11:38:0.213170, 5009765.5, 375.61
7/1/2021 11:38:1.211936, 5009763.1, 375.64
7/1/2021 11:38:2.212065, 5009760.8, 375.67
7/1/2021 11:38:3.211998, 5009758.3, 375.7
7/1/2021 11:38:4.212207, 5009755.9, 375.73
7/1/2021 11:38:5.212728, 5009753.4, 375.76
7/1/2021 11:38:6.213180, 5009750.9, 375.79
7/1/2021 11:38:7.213745, 5009748.3, 375.84
7/1/2021 11:38:8.212130, 5009745.8, 375.88
7/1/2021 11:38:9.213751, 5009743.1, 375.92
7/1/2021 11:38:10.212912, 5009740.4, 375.97
7/1/2021 11:38:11.213220, 5009737.7, 375.97
7/1/2021 11:38:12.213256, 5009734.9, 376.01
7/1/2021 11:38:13.213764, 5009732.0, 376.05
7/1/2021 11:38:14.213214, 5009729.2, 376.09
7/1/2021 11:38:15.213604, 5009726.2, 376.14
7/1/2021 11:38:16.212233, 5009723.3, 376.19
7/1/2021 11:38:17.212374, 5009720.3, 376.24
7/1/2021 11:38:18.212986, 5009717.2, 376.28
7/1/2021 11:38:19.212855, 5009714.0, 376.33
7/1/2021 11:38:20.213690, 5009710.9, 376.38
7/1/2021 11:38:21.213144, 5009707.6, 376.44
7/1/2021 11:38:22.213909, 5009704.3, 376.51
7/1/2021 11:38:23.212530, 5009701.0, 376.57
7/1/2021 11:38:24.213038, 5009697.6, 376.64
7/1/2021 11:38:25.213527, 5009694.2, 376.64
7/1/2021 11:38:26.214010, 5009690.6, 376.7
7/1/2021 11:38:27.213786, 5009687.0, 376.76
7/1/2021 11:38:28.212991, 5009683.4, 376.83
7/1/2021 11:38:29.213465, 5009679.6, 376.9
7/1/2021 11:38:30.213363, 5009675.9, 376.97
7/1/2021 11:38:31.213564, 5009672.0, 377.05
7/1/2021 11:38:32.212727, 5009668.1, 377.12
7/1/2021 11:38:33.212825, 5009664.2, 377.21
7/1/2021 11:38:34.212967, 5009660.1, 377.3
7/1/2021 11:38:35.213528, 5009656.0, 377.39
7/1/2021 11:38:36.213853, 5009651.9, 377.48
7/1/2021 11:38:37.214286, 5009647.8, 377.58
7/1/2021 11:38:38.213995, 5009643.4, 377.69
7/1/2021 11:38:39.213568, 5009639.1, 377.69
7/1/2021 11:38:40.214215, 5009634.7, 377.8
7/1/2021 11:38:41.213283, 5009630.2, 377.91
7/1/2021 11:38:42.213813, 5009625.8, 378.03
7/1/2021 11:38:43.214260, 5009621.1, 378.15
7/1/2021 11:38:44.214480, 5009616.5, 378.27
7/1/2021 11:38:45.214020, 5009611.8, 378.41
