Time, Frequency, Resistance 
13/1/2021 18:6:18.527442, 5010182.8, 376.07
13/1/2021 18:6:19.526739, 5010182.8, 376.08
13/1/2021 18:6:20.527459, 5010182.8, 376.08
13/1/2021 18:6:21.527992, 5010182.8, 376.08
13/1/2021 18:6:22.526646, 5010182.9, 376.08
13/1/2021 18:6:23.527038, 5010182.9, 376.08
13/1/2021 18:6:24.526693, 5010182.9, 376.08
13/1/2021 18:6:25.527707, 5010183.0, 376.08
13/1/2021 18:6:26.527523, 5010183.0, 376.08
13/1/2021 18:6:27.528960, 5010183.0, 376.07
13/1/2021 18:6:28.528343, 5010183.0, 376.08
13/1/2021 18:6:29.528096, 5010183.1, 376.07
13/1/2021 18:6:30.526866, 5010183.1, 376.07
13/1/2021 18:6:31.527608, 5010183.1, 376.07
13/1/2021 18:6:32.529033, 5010183.1, 376.07
13/1/2021 18:6:33.527229, 5010183.2, 376.07
13/1/2021 18:6:34.526652, 5010183.1, 376.07
13/1/2021 18:6:35.527826, 5010183.2, 376.07
13/1/2021 18:6:36.527669, 5010183.3, 376.07
13/1/2021 18:6:37.626823, 5010183.3, 376.07
13/1/2021 18:6:38.527899, 5010183.4, 376.07
13/1/2021 18:6:39.528556, 5010183.4, 376.07
13/1/2021 18:6:40.527287, 5010183.4, 376.07
13/1/2021 18:6:41.527063, 5010183.4, 376.07
13/1/2021 18:6:42.526874, 5010183.5, 376.07
13/1/2021 18:6:43.528342, 5010183.5, 376.07
13/1/2021 18:6:44.527136, 5010183.6, 376.07
13/1/2021 18:6:45.527650, 5010183.6, 376.06
13/1/2021 18:6:46.528313, 5010183.5, 376.06
13/1/2021 18:6:47.528229, 5010183.6, 376.06
13/1/2021 18:6:48.526902, 5010183.6, 376.06
13/1/2021 18:6:49.527464, 5010183.5, 376.07
13/1/2021 18:6:50.526924, 5010183.6, 376.07
13/1/2021 18:6:51.526958, 5010183.6, 376.06
13/1/2021 18:6:52.527540, 5010183.6, 376.06
13/1/2021 18:6:53.526936, 5010183.8, 376.06
13/1/2021 18:6:54.528415, 5010183.8, 376.07
13/1/2021 18:6:55.528260, 5010183.8, 376.06
13/1/2021 18:6:56.528472, 5010183.8, 376.06
13/1/2021 18:6:57.527239, 5010183.9, 376.06
13/1/2021 18:6:58.528663, 5010184.0, 376.07
13/1/2021 18:6:59.527163, 5010183.9, 376.07
13/1/2021 18:7:0.528483, 5010183.9, 376.06
13/1/2021 18:7:1.528198, 5010184.0, 376.06
13/1/2021 18:7:2.527741, 5010184.0, 376.06
13/1/2021 18:7:3.527838, 5010184.0, 376.06
13/1/2021 18:7:4.753000, 5010184.1, 376.06
13/1/2021 18:7:5.528412, 5010184.1, 376.06
